Added Date,Track Name,Track URL,Preview URL,Explicit,Instrumental,Popularity,Disc Number,Track Number,Duration,Album Name,Genre,Album URL,Album Type,Album Release Date,Album Track Total,Album Release Date Precision,Album Art URL Large,Album Art URL Medium,Album Art URL Small,Album Artist,Album Artist URL,Track Artist,Track Artist URL,Album Artist 2,Album Artist 2 URL,Track Artist 2,Track Artist 2 URL,Album Artist 3,Album Artist 3 URL,Track Artist 3,Track Artist 3 URL,Whole Album Download
2019-06-02T00:25:11Z,"Andy, You're A Star",https://open.spotify.com/track/3Jm6PDqIputlpeg75EtDic,https://p.scdn.co/mp3-preview/5b4163f89b00cb59a60206c1a8651b2e6a92ce97?cid=774b29d4f13844c495f206cafdad9c86,false,false,49,1,6,194080,Hot Fuss,Rock,https://open.spotify.com/album/4undIeGmofnAYKhnDclN1w,album,2004-06-15,11,day,https://i.scdn.co/image/3aa79be73da460800b3677856c2d93f5f322899b,https://i.scdn.co/image/ae4121eaf5103bbe04dc4ad8ef8b3d65c3b6df7a,https://i.scdn.co/image/7d778100d0160184d61981dc8aa666ee6fec0151,The Killers,https://open.spotify.com/artist/0C0XlULifJtAgn6ZNCW2eu,The Killers,https://open.spotify.com/artist/0C0XlULifJtAgn6ZNCW2eu,NA,NA,NA,NA,NA,NA,NA,NA,false
2019-06-06T18:56:15Z,Information Machine,https://open.spotify.com/track/04VQHPihbwL3YtqdHbnVsS,https://p.scdn.co/mp3-preview/5b1485c0971c700dca388175ef630f2e88e2f7ce?cid=774b29d4f13844c495f206cafdad9c86,false,false,33,1,11,139093,Sure Sure,Indie,https://open.spotify.com/album/7EfgATnOllXJ96s4sSdzei,album,2018-01-12,11,day,https://i.scdn.co/image/ab67616d0000b273140791666d7a1b2c899ed946,https://i.scdn.co/image/ab67616d00001e02140791666d7a1b2c899ed946,https://i.scdn.co/image/ab67616d00004851140791666d7a1b2c899ed946,Sure Sure,https://open.spotify.com/artist/1anAI9P9iSzc9qzLv6AtHZ,Sure Sure,https://open.spotify.com/artist/1anAI9P9iSzc9qzLv6AtHZ,NA,NA,NA,NA,NA,NA,NA,NA,false
2019-06-06T18:56:16Z,Lately,https://open.spotify.com/track/2RbcSOm773WxeuBilTscHo,https://p.scdn.co/mp3-preview/93b3e2913ad13f236960419402b16da9d90ca9f6?cid=774b29d4f13844c495f206cafdad9c86,false,false,19,1,1,216666,Lately,Hip Hop/R&B,https://open.spotify.com/album/0lT0SEmplaLfjPTzyeZFcp,single,2018-04-11,1,day,https://i.scdn.co/image/d06ffea2ea86cbfc10dcd14616a682065052711c,https://i.scdn.co/image/631f5727f25180b242f4b9f45e808f4534b4a918,https://i.scdn.co/image/5f4b7c6ba2d91293f75fd658025cf79e18826456,Scarlet Cimillo,https://open.spotify.com/artist/4hMcqIITIFXMjrIKeA53rn,Scarlet Cimillo,https://open.spotify.com/artist/4hMcqIITIFXMjrIKeA53rn,NA,NA,NA,NA,NA,NA,NA,NA,single
2019-06-06T18:59:43Z,Stuck in Your Head,https://open.spotify.com/track/07HLUUCUUqcbEhw5pcacy7,https://p.scdn.co/mp3-preview/058281b8227877bbf2bf1d4612c63c3fc97fc2e9?cid=774b29d4f13844c495f206cafdad9c86,false,false,30,1,1,179407,Stuck in Your Head,Folk/Country,https://open.spotify.com/album/30KSzBcILiZfXPMA4IJ8zR,single,2019-04-05,1,day,https://i.scdn.co/image/ab67616d0000b2733acb297fd4bc2e3f583fd636,https://i.scdn.co/image/ab67616d00001e023acb297fd4bc2e3f583fd636,https://i.scdn.co/image/ab67616d000048513acb297fd4bc2e3f583fd636,Calista Garcia,https://open.spotify.com/artist/4qxfJKHyC7BHHmfyrGuBbT,Calista Garcia,https://open.spotify.com/artist/4qxfJKHyC7BHHmfyrGuBbT,NA,NA,NA,NA,NA,NA,NA,NA,single
2019-06-06T19:01:09Z,Another Night On Mars,https://open.spotify.com/track/3oe574OaDVi0qyTyk8PNaX,https://p.scdn.co/mp3-preview/37b47f04bab1d3fed12d25eee2a7502ea3d07fc9?cid=774b29d4f13844c495f206cafdad9c86,false,false,47,1,10,266405,American Candy,Indie,https://open.spotify.com/album/2B2vHCKcHod82FCaFtkm1u,album,2015-03-31,10,day,https://i.scdn.co/image/ab67616d0000b27394a9b847167662ed06b7dfa5,https://i.scdn.co/image/ab67616d00001e0294a9b847167662ed06b7dfa5,https://i.scdn.co/image/ab67616d0000485194a9b847167662ed06b7dfa5,The Maine,https://open.spotify.com/artist/4o0pNHbyj36LPvukNqEug0,The Maine,https://open.spotify.com/artist/4o0pNHbyj36LPvukNqEug0,NA,NA,NA,NA,NA,NA,NA,NA,false
2019-06-06T19:05:51Z,Witchcraft,https://open.spotify.com/track/0Ib5WNfDBCBe9b2qnmFbrq,https://p.scdn.co/mp3-preview/d43b58158591bb70def2283f1204aca9dcb42835?cid=774b29d4f13844c495f206cafdad9c86,false,false,34,1,1,109552,Witchcraft,Folk/Country,https://open.spotify.com/album/0YeHr1gc3sSbZ91CwLpq2D,single,2018-10-31,1,day,https://i.scdn.co/image/ab67616d0000b27314a08c6d799479962e3045e0,https://i.scdn.co/image/ab67616d00001e0214a08c6d799479962e3045e0,https://i.scdn.co/image/ab67616d0000485114a08c6d799479962e3045e0,Vian Izak,https://open.spotify.com/artist/46U5WmejGzsPqUiw3Uw0Xq,Vian Izak,https://open.spotify.com/artist/46U5WmejGzsPqUiw3Uw0Xq,NA,NA,Juniper Vale,https://open.spotify.com/artist/5ektKXWvSR9FjUExrpg1xK,NA,NA,NA,NA,single
2019-06-06T19:11:24Z,My Part (Demo),https://open.spotify.com/track/5RTnk9f0ud1v1MvRb10Ou9,https://p.scdn.co/mp3-preview/d2c9991286dcc303f2fc2e3309b90b6e7a998bd1?cid=774b29d4f13844c495f206cafdad9c86,false,false,34,1,2,224533,Demos 1,Indie,https://open.spotify.com/album/4dF6QejgQL9E3M5NyvQQbo,single,2018-05-01,3,day,https://i.scdn.co/image/ab67616d0000b273b6d430c9e0f5589442d80e02,https://i.scdn.co/image/ab67616d00001e02b6d430c9e0f5589442d80e02,https://i.scdn.co/image/ab67616d00004851b6d430c9e0f5589442d80e02,Dom Fera,https://open.spotify.com/artist/2qmjAtWVjMPWHHDdWilU6a,Dom Fera,https://open.spotify.com/artist/2qmjAtWVjMPWHHDdWilU6a,NA,NA,NA,NA,NA,NA,NA,NA,false
2019-06-06T19:12:55Z,The Gambler,https://open.spotify.com/track/1Y5wYXgX9dHwSKZdQNHEhV,https://p.scdn.co/mp3-preview/09ec3c824baefac7aa702e9ea9697f892c30e1db?cid=774b29d4f13844c495f206cafdad9c86,false,false,49,1,9,251266,Aim and Ignite (Deluxe Version),Pop,https://open.spotify.com/album/68Q6uG6exOAUqF4Q7aNUEY,album,2009,15,year,https://i.scdn.co/image/ab67616d0000b273e470d000950e13412e62cef0,https://i.scdn.co/image/ab67616d00001e02e470d000950e13412e62cef0,https://i.scdn.co/image/ab67616d00004851e470d000950e13412e62cef0,fun.,https://open.spotify.com/artist/5nCi3BB41mBaMH9gfr6Su0,fun.,https://open.spotify.com/artist/5nCi3BB41mBaMH9gfr6Su0,NA,NA,NA,NA,NA,NA,NA,NA,false
2019-06-06T19:20:21Z,Put The Fire Out,https://open.spotify.com/track/4lNZBQDdscdbDfYrEZKiQY,https://p.scdn.co/mp3-preview/e7765eda0039564f2e87f1831b5a7ed1347109a6?cid=774b29d4f13844c495f206cafdad9c86,false,false,23,1,11,188000,The Colourist,Indie,https://open.spotify.com/album/3T2C2Rv3NRxAME9yuQ52cg,album,2014-01-01,11,day,https://i.scdn.co/image/6847efc41d39e60e0e3a294666509c241e9a5b99,https://i.scdn.co/image/17f5a43b4a15c8d49442de800b0d7c112fc42a83,https://i.scdn.co/image/48a7642d4f27f338282024d044fe8076ccfbce67,The Colourist,https://open.spotify.com/artist/0hK26QoGcuKV3lH0x9MvUU,The Colourist,https://open.spotify.com/artist/0hK26QoGcuKV3lH0x9MvUU,NA,NA,NA,NA,NA,NA,NA,NA,false
2019-06-06T19:35:04Z,Ring of Keys,https://open.spotify.com/track/2zTjKIhgvU7mt6pbkWdzhi,https://p.scdn.co/mp3-preview/fdd9a3d822ec6a5760078e7b938535698855ed2d?cid=774b29d4f13844c495f206cafdad9c86,false,false,38,1,18,187120,Fun Home (A New Broadway Musical),Show Tunes/Soundtracks,https://open.spotify.com/album/2GKE26bq2o8qoukpNlZnrh,album,2015-05-19,27,day,https://i.scdn.co/image/33d271da56089e1054b97e44f0daa829ee65ff1a,https://i.scdn.co/image/59adf964af3ce2464ff144f7dcf6115ab57f26b5,https://i.scdn.co/image/01f9483f98b27459da2acf3a6a1d21eb6a34a47f,Various Artists,https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of,Sydney Lucas,https://open.spotify.com/artist/2NC0NvcP3iJvpCPepplwof,NA,NA,Beth Malone,https://open.spotify.com/artist/60zvRmhQHRxokEB1taAVpN,NA,NA,NA,NA,false
2019-06-06T19:35:06Z,Water into Wine,https://open.spotify.com/track/1P3eVns4bg6seWP9Qkc3A6,https://p.scdn.co/mp3-preview/055a5d9acf049ff975042a636a7a45721f6befa0?cid=774b29d4f13844c495f206cafdad9c86,false,false,29,1,2,197126,Moving Around Bias,Indie,https://open.spotify.com/album/774kUO6dyl9HAZyS7c5qhs,album,2017-10-06,14,day,https://i.scdn.co/image/ab67616d0000b2732edbe7873d1d318d9343402c,https://i.scdn.co/image/ab67616d00001e022edbe7873d1d318d9343402c,https://i.scdn.co/image/ab67616d000048512edbe7873d1d318d9343402c,Window to the Abbey,https://open.spotify.com/artist/0KHIMiN0p6fQ8UYX1zIWcc,Window to the Abbey,https://open.spotify.com/artist/0KHIMiN0p6fQ8UYX1zIWcc,NA,NA,NA,NA,NA,NA,NA,NA,false
2019-06-06T19:38:13Z,I'll Be Your Girl,https://open.spotify.com/track/1T0tc1uVG7dNUmrBiUBMqv,https://p.scdn.co/mp3-preview/93067be40cad090752fa72459285d2e65cb1bb0c?cid=774b29d4f13844c495f206cafdad9c86,false,false,39,1,11,154346,I'll Be Your Girl,Indie,https://open.spotify.com/album/2aCFve5jvcVkJ9JFcNeHc6,album,2018-03-16,11,day,https://i.scdn.co/image/ab67616d0000b2739300f050ab5463656bb051a5,https://i.scdn.co/image/ab67616d00001e029300f050ab5463656bb051a5,https://i.scdn.co/image/ab67616d000048519300f050ab5463656bb051a5,The Decemberists,https://open.spotify.com/artist/7ITd48RbLVpUfheE7B86o2,The Decemberists,https://open.spotify.com/artist/7ITd48RbLVpUfheE7B86o2,NA,NA,NA,NA,NA,NA,NA,NA,false
2019-06-06T19:42:17Z,Best Intentions,https://open.spotify.com/track/30x4FrHvLeQquxj58kjdHi,https://p.scdn.co/mp3-preview/74a65aea871cb2fe611c3af9bc6af779ac4918ec?cid=774b29d4f13844c495f206cafdad9c86,false,false,42,1,4,224800,First Things First,Indie,https://open.spotify.com/album/2O7cwtLIDFbQNdPPEt6PVI,album,2017-10-20,10,day,https://i.scdn.co/image/ab67616d0000b27388612a896f4e0328179cda3d,https://i.scdn.co/image/ab67616d00001e0288612a896f4e0328179cda3d,https://i.scdn.co/image/ab67616d0000485188612a896f4e0328179cda3d,Hodera,https://open.spotify.com/artist/6GbJhMDuVfUtg5RvGaOhYk,Hodera,https://open.spotify.com/artist/6GbJhMDuVfUtg5RvGaOhYk,NA,NA,NA,NA,NA,NA,NA,NA,false
2019-06-06T19:46:20Z,Little Problems,https://open.spotify.com/track/36M97x1tk8yfw7csYZuMhJ,https://p.scdn.co/mp3-preview/db697f302a6fb7b498c0154029e9babf155d7558?cid=774b29d4f13844c495f206cafdad9c86,false,false,34,1,8,174656,Love Brings out the Worst in Us,Indie,https://open.spotify.com/album/0Tzyz2jIKKeWncK6erlgBg,album,2018-09-14,11,day,https://i.scdn.co/image/ab67616d0000b27368946815d8400e1d32c3065f,https://i.scdn.co/image/ab67616d00001e0268946815d8400e1d32c3065f,https://i.scdn.co/image/ab67616d0000485168946815d8400e1d32c3065f,Guys On a Bus,https://open.spotify.com/artist/1JHEtDF7n2pDMf2IspSKMy,Guys On a Bus,https://open.spotify.com/artist/1JHEtDF7n2pDMf2IspSKMy,NA,NA,NA,NA,NA,NA,NA,NA,false
2019-06-06T19:47:31Z,By the Time You Get This,https://open.spotify.com/track/3x4NNXXW8jjb9nF6alfGVP,https://p.scdn.co/mp3-preview/87c6dc007fdab329d197e301c0295e737d83c2ec?cid=774b29d4f13844c495f206cafdad9c86,false,false,25,1,4,137466,I Like Fun,Indie,https://open.spotify.com/album/0NphwDR3zIVfULKcBDQ9Ap,album,2018-01-19,15,day,https://i.scdn.co/image/ab67616d0000b2732df4d1bfb995510a5571a5a7,https://i.scdn.co/image/ab67616d00001e022df4d1bfb995510a5571a5a7,https://i.scdn.co/image/ab67616d000048512df4d1bfb995510a5571a5a7,They Might Be Giants,https://open.spotify.com/artist/6zB02lwP6L6ZH32nggQiJT,They Might Be Giants,https://open.spotify.com/artist/6zB02lwP6L6ZH32nggQiJT,NA,NA,NA,NA,NA,NA,NA,NA,false
2019-06-06T19:53:15Z,Full Body Mirror,https://open.spotify.com/track/6O8aBIlhEl1wEoj4MuBXuo,https://p.scdn.co/mp3-preview/5931e288b160e6ffb5d6f8cb6e53eae50d3c49b2?cid=774b29d4f13844c495f206cafdad9c86,false,false,18,1,3,209171,"Oh, Yuck",Indie,https://open.spotify.com/album/1TKtpaBkhYexNoVALqLBjW,album,2017-08-11,14,day,https://i.scdn.co/image/ab67616d0000b27315719c206ef76ad007b5e9ab,https://i.scdn.co/image/ab67616d00001e0215719c206ef76ad007b5e9ab,https://i.scdn.co/image/ab67616d0000485115719c206ef76ad007b5e9ab,So Much Light,https://open.spotify.com/artist/5YBaMP0Pkww9ZGvkVcrpTz,So Much Light,https://open.spotify.com/artist/5YBaMP0Pkww9ZGvkVcrpTz,NA,NA,NA,NA,NA,NA,NA,NA,false
2019-06-06T19:57:35Z,Mirror Master,https://open.spotify.com/track/4s8PTe1uUoqcaAmveIKAxJ,https://p.scdn.co/mp3-preview/cc00da0d316b646023d3fb2f4cf30123b87a9298?cid=774b29d4f13844c495f206cafdad9c86,false,false,43,1,12,249746,Mirror Master,Indie,https://open.spotify.com/album/6blMxezujKgPe8HjHNveuG,album,2018-10-12,12,day,https://i.scdn.co/image/ab67616d0000b2731cce1764a83486d563410c5a,https://i.scdn.co/image/ab67616d00001e021cce1764a83486d563410c5a,https://i.scdn.co/image/ab67616d000048511cce1764a83486d563410c5a,Young the Giant,https://open.spotify.com/artist/4j56EQDQu5XnL7R3E9iFJT,Young the Giant,https://open.spotify.com/artist/4j56EQDQu5XnL7R3E9iFJT,NA,NA,NA,NA,NA,NA,NA,NA,false
2019-06-06T20:08:25Z,928 Miles,https://open.spotify.com/track/6C2A7bzE0xsWo9ZKPTAlHn,https://p.scdn.co/mp3-preview/b37cee726e412453fa687ab592f49b8203227b50?cid=774b29d4f13844c495f206cafdad9c86,false,false,36,1,1,251062,928 Miles,Hip Hop/R&B,https://open.spotify.com/album/16XBghAApewWiLADbyjLXp,single,2019-01-09,1,day,https://i.scdn.co/image/ab67616d0000b273d55df9d97ce15e37a7f81baa,https://i.scdn.co/image/ab67616d00001e02d55df9d97ce15e37a7f81baa,https://i.scdn.co/image/ab67616d00004851d55df9d97ce15e37a7f81baa,Ellie Banke,https://open.spotify.com/artist/5oyWr2nOEd2KnF8HHvAb1Q,Ellie Banke,https://open.spotify.com/artist/5oyWr2nOEd2KnF8HHvAb1Q,NA,NA,NA,NA,NA,NA,NA,NA,single
2019-06-06T20:15:07Z,Autoclave,https://open.spotify.com/track/2cFBGQxTs9fGssAQXxEskT,https://p.scdn.co/mp3-preview/b82c4466dcc8a29cd11a61a44fc943394f8d0dab?cid=774b29d4f13844c495f206cafdad9c86,false,false,34,1,4,214000,Heretic Pride,Indie,https://open.spotify.com/album/2bkCoiEfZnOQhahtDHvzzv,album,2008,13,year,https://i.scdn.co/image/ab67616d0000b27315a5f32c15dc90dbaecc7bde,https://i.scdn.co/image/ab67616d00001e0215a5f32c15dc90dbaecc7bde,https://i.scdn.co/image/ab67616d0000485115a5f32c15dc90dbaecc7bde,The Mountain Goats,https://open.spotify.com/artist/3hyGGjxu73JuzBa757H6R5,The Mountain Goats,https://open.spotify.com/artist/3hyGGjxu73JuzBa757H6R5,NA,NA,NA,NA,NA,NA,NA,NA,false
2019-06-06T20:28:44Z,Ravens in the Library,https://open.spotify.com/track/2awe5UqMSMmO9bCY3NSue1,https://p.scdn.co/mp3-preview/04dbcfb85bc0d9dc1227fac8d8608db7301f38d6?cid=774b29d4f13844c495f206cafdad9c86,false,false,30,1,1,262906,Mischief,Folk/Country,https://open.spotify.com/album/7E2y3wVBKGHOZ0Laljf2ao,album,2010-07-16,12,day,https://i.scdn.co/image/ab67616d0000b2736e3aec6b0d1ce0e646d33b5d,https://i.scdn.co/image/ab67616d00001e026e3aec6b0d1ce0e646d33b5d,https://i.scdn.co/image/ab67616d000048516e3aec6b0d1ce0e646d33b5d,S. J. Tucker,https://open.spotify.com/artist/2kfFvaclobAe56G43yOAbS,S. J. Tucker,https://open.spotify.com/artist/2kfFvaclobAe56G43yOAbS,NA,NA,NA,NA,NA,NA,NA,NA,false
2019-06-06T20:32:43Z,Slip,https://open.spotify.com/track/5eQ6SdWQvymUuptn1bSdOb,https://p.scdn.co/mp3-preview/66732141eebcb819b605efb122b389202d20f331?cid=774b29d4f13844c495f206cafdad9c86,false,false,37,1,2,204324,Be Good To Yourself,Indie,https://open.spotify.com/album/2a0cXUoMLyiLMu5oYrInHu,album,2019-03-15,13,day,https://i.scdn.co/image/ab67616d0000b273359ab600455aa7e3a6463481,https://i.scdn.co/image/ab67616d00001e02359ab600455aa7e3a6463481,https://i.scdn.co/image/ab67616d00004851359ab600455aa7e3a6463481,Lick Neon,https://open.spotify.com/artist/63b996IKgogAgJoQbIAL2J,Lick Neon,https://open.spotify.com/artist/63b996IKgogAgJoQbIAL2J,NA,NA,NA,NA,NA,NA,NA,NA,false
2019-06-06T21:17:48Z,Way Down Hadestown,https://open.spotify.com/track/2Ekv8UBwjvDNyQ2mLsdvxP,https://p.scdn.co/mp3-preview/9d02741b2a91ce5a5e0b340f528ca7c48ffb4da9?cid=774b29d4f13844c495f206cafdad9c86,false,false,42,1,1,300246,Way Down Hadestown,Show Tunes/Soundtracks,https://open.spotify.com/album/1kOi85jbnmuRvM1dHAtY8K,single,2019-06-04,1,day,https://i.scdn.co/image/ab67616d0000b273d331ee334bdef7d234933920,https://i.scdn.co/image/ab67616d00001e02d331ee334bdef7d234933920,https://i.scdn.co/image/ab67616d00004851d331ee334bdef7d234933920,Hadestown Original Broadway Company,https://open.spotify.com/artist/3brvz8iY9RVIbbM8KDb3hH,Hadestown Original Broadway Company,https://open.spotify.com/artist/3brvz8iY9RVIbbM8KDb3hH,Anaïs Mitchell,https://open.spotify.com/artist/7K5Lm5dxoEwEpOS0Fc3l3s,Anaïs Mitchell,https://open.spotify.com/artist/7K5Lm5dxoEwEpOS0Fc3l3s,NA,NA,NA,NA,single
2019-06-06T21:17:48Z,"Wait for Me (""Hey, the big artiste..."") [Intro]",https://open.spotify.com/track/37MLCJ25QYxl2qGG2aGJTo,https://p.scdn.co/mp3-preview/10c29baaf637f71ce3c0d26598902c3f43307891?cid=774b29d4f13844c495f206cafdad9c86,false,false,31,1,1,91425,"Wait for Me (""Hey, the big artiste..."") [Intro]",Show Tunes/Soundtracks,https://open.spotify.com/album/3rEE6fU5da34MT3lsA4rCW,single,2019-06-04,1,day,https://i.scdn.co/image/ab67616d0000b273bae2fea8c3de418a5f0c170e,https://i.scdn.co/image/ab67616d00001e02bae2fea8c3de418a5f0c170e,https://i.scdn.co/image/ab67616d00004851bae2fea8c3de418a5f0c170e,Various Artists,https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of,André De Shields,https://open.spotify.com/artist/0vtjXmCLNmJti4fJ5dBhxc,NA,NA,Reeve Carney,https://open.spotify.com/artist/7qDUWeBzKcDnh15yhYBf2U,NA,NA,Anaïs Mitchell,https://open.spotify.com/artist/7K5Lm5dxoEwEpOS0Fc3l3s,single
2019-06-06T21:17:49Z,Our Lady of the Underground,https://open.spotify.com/track/6dqnT2eojrLfNypp9dQwxh,https://p.scdn.co/mp3-preview/777856b0a72601f998f63ac00c4bb6ed5773cef7?cid=774b29d4f13844c495f206cafdad9c86,false,false,33,1,1,324030,Our Lady of the Underground,Show Tunes/Soundtracks,https://open.spotify.com/album/7hwhN8fRQ5DkLxCt8nSldL,single,2019-06-04,1,day,https://i.scdn.co/image/ab67616d0000b273cb68a88f25258d63f05a838e,https://i.scdn.co/image/ab67616d00001e02cb68a88f25258d63f05a838e,https://i.scdn.co/image/ab67616d00004851cb68a88f25258d63f05a838e,Amber Gray,https://open.spotify.com/artist/14i357yzHOFOHFma68eNJb,Amber Gray,https://open.spotify.com/artist/14i357yzHOFOHFma68eNJb,Anaïs Mitchell,https://open.spotify.com/artist/7K5Lm5dxoEwEpOS0Fc3l3s,Anaïs Mitchell,https://open.spotify.com/artist/7K5Lm5dxoEwEpOS0Fc3l3s,Hadestown Original Broadway Company,https://open.spotify.com/artist/3brvz8iY9RVIbbM8KDb3hH,Hadestown Original Broadway Company,https://open.spotify.com/artist/3brvz8iY9RVIbbM8KDb3hH,single
2019-06-06T21:17:49Z,Wait for Me,https://open.spotify.com/track/7zxCWpTITGjMAv5pW1M99c,https://p.scdn.co/mp3-preview/51b2cb389cba7aed49216d5472c2e05e62144314?cid=774b29d4f13844c495f206cafdad9c86,false,false,40,1,1,214961,Wait for Me,Show Tunes/Soundtracks,https://open.spotify.com/album/0birCvMa8lGCJlbB1pKgH4,single,2019-06-04,1,day,https://i.scdn.co/image/ab67616d0000b2736b03ab98b9ced4324735670e,https://i.scdn.co/image/ab67616d00001e026b03ab98b9ced4324735670e,https://i.scdn.co/image/ab67616d000048516b03ab98b9ced4324735670e,Various Artists,https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of,André De Shields,https://open.spotify.com/artist/0vtjXmCLNmJti4fJ5dBhxc,NA,NA,Reeve Carney,https://open.spotify.com/artist/7qDUWeBzKcDnh15yhYBf2U,NA,NA,Jewelle Blackman,https://open.spotify.com/artist/4TBsKdA7190eaHM5E2HQI9,single
2019-06-10T16:07:27Z,Kiki's Song,https://open.spotify.com/track/1mPeULyLKrRnnoOcdrRWMt,https://p.scdn.co/mp3-preview/acebde0ddbc7a7da893ca9114fb67637cd5c9215?cid=774b29d4f13844c495f206cafdad9c86,false,false,33,1,3,224666,The Middle,Pop,https://open.spotify.com/album/74Qlb74XqQrxIyZlcS3Iaa,single,2019-01-11,5,day,https://i.scdn.co/image/ab67616d0000b273119a8e0489d5f711231b8b3e,https://i.scdn.co/image/ab67616d00001e02119a8e0489d5f711231b8b3e,https://i.scdn.co/image/ab67616d00004851119a8e0489d5f711231b8b3e,Mree,https://open.spotify.com/artist/3K8cGxW088HVyhFSGWJJcX,Mree,https://open.spotify.com/artist/3K8cGxW088HVyhFSGWJJcX,NA,NA,NA,NA,NA,NA,NA,NA,false
2019-06-10T16:09:25Z,Clean Slated State,https://open.spotify.com/track/4sSfvQySgUMO0X68U8pZ37,https://p.scdn.co/mp3-preview/d698a5fc25bb7c1787a3a5c5dcbd3f49af3b5552?cid=774b29d4f13844c495f206cafdad9c86,false,false,33,1,1,250620,Clean Slated State,Rock,https://open.spotify.com/album/3fhc4PW1rEMDUEr3aIoIDU,single,2018-04-16,1,day,https://i.scdn.co/image/ab67616d0000b2734bde4f6888e3b4374b07bdd3,https://i.scdn.co/image/ab67616d00001e024bde4f6888e3b4374b07bdd3,https://i.scdn.co/image/ab67616d000048514bde4f6888e3b4374b07bdd3,The Altogether,https://open.spotify.com/artist/6LipWEhF4zwwRY8hFtCQHc,The Altogether,https://open.spotify.com/artist/6LipWEhF4zwwRY8hFtCQHc,NA,NA,NA,NA,NA,NA,NA,NA,single
2019-06-10T16:17:26Z,Slow Down (feat Sufjan Stevens),https://open.spotify.com/track/6iqo8HODPgdaXWqBTCcKJR,https://p.scdn.co/mp3-preview/c0cb7a3c46ba93c7c682fc5e3543ff161cf4007c?cid=774b29d4f13844c495f206cafdad9c86,false,false,36,1,5,209815,Gabriel Kahane,Indie,https://open.spotify.com/album/6JkpXOYiSarY5zStSXNyWc,album,2010-10-07,15,day,https://i.scdn.co/image/ab67616d0000b273985d54b7f08cfc89f58a5cc4,https://i.scdn.co/image/ab67616d00001e02985d54b7f08cfc89f58a5cc4,https://i.scdn.co/image/ab67616d00004851985d54b7f08cfc89f58a5cc4,Gabriel Kahane,https://open.spotify.com/artist/1ph6inW1HWQbwPSzoD1y0e,Gabriel Kahane,https://open.spotify.com/artist/1ph6inW1HWQbwPSzoD1y0e,NA,NA,NA,NA,NA,NA,NA,NA,false
2019-06-10T16:20:10Z,Little Words,https://open.spotify.com/track/5jn0e25ZnXsUoN3mJlQWxD,https://p.scdn.co/mp3-preview/014664c926433290f05c985c39e1731b40284a79?cid=774b29d4f13844c495f206cafdad9c86,false,false,37,1,11,241520,Concentrate,Indie,https://open.spotify.com/album/71q7z1IMtbYcyDdGYm0iDz,album,2018-06-15,11,day,https://i.scdn.co/image/ab67616d0000b273e8842df869c32ef00cac0da4,https://i.scdn.co/image/ab67616d00001e02e8842df869c32ef00cac0da4,https://i.scdn.co/image/ab67616d00004851e8842df869c32ef00cac0da4,The Happy Fits,https://open.spotify.com/artist/73rPcaYEhBd0UuVZBqqyQJ,The Happy Fits,https://open.spotify.com/artist/73rPcaYEhBd0UuVZBqqyQJ,NA,NA,NA,NA,NA,NA,NA,NA,false
2019-06-10T16:24:45Z,21st Century Machine,https://open.spotify.com/track/6zmB3yL7Up4iOqz5P8nBrg,https://p.scdn.co/mp3-preview/bf21d2f2e8f975ce2c3e211cb62e105c5f409b50?cid=774b29d4f13844c495f206cafdad9c86,false,false,52,1,1,231551,21st Century Machine,Pop,https://open.spotify.com/album/0NkueO4MBP0w3Z8vt3pA2V,single,2018-11-22,1,day,https://i.scdn.co/image/ab67616d0000b273e2883ba426e5c36958ddb772,https://i.scdn.co/image/ab67616d00001e02e2883ba426e5c36958ddb772,https://i.scdn.co/image/ab67616d00004851e2883ba426e5c36958ddb772,Catie Turner,https://open.spotify.com/artist/3nYYI90ObxhjLjdxaoXGSa,Catie Turner,https://open.spotify.com/artist/3nYYI90ObxhjLjdxaoXGSa,NA,NA,NA,NA,NA,NA,NA,NA,single
2019-06-10T16:35:57Z,You're Still The One,https://open.spotify.com/track/1qkXvn4MGh3TDW1a5rOxIu,https://p.scdn.co/mp3-preview/b904e8cd76eeb832e148e786d239497b35fd7fa1?cid=774b29d4f13844c495f206cafdad9c86,false,false,29,1,1,238940,You're Still The One,Pop,https://open.spotify.com/album/3JZitAYug1lUHWGNNTfFzi,single,2017-09-22,1,day,https://i.scdn.co/image/ab67616d0000b273e575899ab65601916fd7d6d0,https://i.scdn.co/image/ab67616d00001e02e575899ab65601916fd7d6d0,https://i.scdn.co/image/ab67616d00004851e575899ab65601916fd7d6d0,Ruby the RabbitFoot,https://open.spotify.com/artist/0avfu59aaLpixKGba6Fiw2,Ruby the RabbitFoot,https://open.spotify.com/artist/0avfu59aaLpixKGba6Fiw2,NA,NA,NA,NA,NA,NA,NA,NA,single
